CustomerID,Gender,Age,City,MembershipType,TotalSpend,ItemsPurchased,AverageRating,DiscountApplied,DaysSinceLastPurchase,SatisfactionLevel
8507,Female,49,Landrybury,Silver,1409.836385,1,3.344976096,FALSE,289,Neutral
8508,Female,24,Port Mackenzie,Gold,3419.120826,1,2.92582619,FALSE,184,Neutral
8509,Male,65,Hamptonberg,Silver,3117.104,15,2.328838556,TRUE,70,Neutral
8510,Female,26,Davisport,Gold,1147.694709,5,3.320675965,TRUE,276,Unsatisfied
8511,Female,70,Port Emilyberg,Bronze,1704.773853,16,3.280306793,FALSE,130,Unsatisfied
8512,Male,42,Port Rebecca,Bronze,3350.866715,6,1.514580294,FALSE,247,Unsatisfied
8513,Male,55,Lake Marcstad,Gold,4351.808616,8,2.557129775,TRUE,334,Neutral
8514,Female,62,Cabreraton,Bronze,141.1369899,11,2.753521981,FALSE,309,Unsatisfied
8515,Male,59,Port Catherineside,Bronze,4468.873959,2,4.932412232,TRUE,111,Satisfied
8516,Male,53,East Diamond,Bronze,2299.701997,3,4.044871808,FALSE,142,Satisfied
8517,Female,25,South Brenda,Bronze,4420.00772,9,3.116199405,TRUE,296,Satisfied
8518,Female,42,Port Bobbyborough,Silver,3696.991053,6,1.542989897,FALSE,314,Unsatisfied
8519,Male,62,Port Taraport,Gold,354.4723367,13,2.606064371,FALSE,133,Unsatisfied
8520,Male,31,Port Linda,Silver,281.9169387,12,3.536539639,FALSE,225,Satisfied
8521,Female,64,South Aaronmouth,Bronze,2715.72572,14,1.811349303,FALSE,118,Unsatisfied
8522,Female,36,Samanthachester,Gold,4687.43346,6,3.233754335,TRUE,75,Unsatisfied
8523,Male,32,Port Angela,Gold,4394.132525,13,2.414821743,TRUE,121,Neutral
8524,Male,30,Ortizview,Bronze,499.4362283,4,3.647699735,FALSE,69,Neutral
8525,Female,62,Lake Raymondtown,Gold,764.0698123,5,4.4212467,FALSE,170,Unsatisfied
8526,Male,36,Port Brenda,Silver,4453.755622,14,4.730751858,FALSE,124,Neutral
8527,Male,27,Harrishaven,Bronze,220.9746371,1,1.120532298,FALSE,357,Unsatisfied
8528,Male,27,South Wesleyville,Gold,145.3701402,4,4.656881325,TRUE,72,Neutral
8529,Female,59,Hallland,Bronze,741.6610758,4,1.286145347,FALSE,68,Neutral
8530,Female,71,Port Terriborough,Bronze,3922.971082,12,3.284610034,TRUE,207,Satisfied
8531,Female,29,Williamfurt,Silver,3898.991339,5,1.882010138,FALSE,90,Satisfied
8532,Female,34,West Joseph,Gold,2170.334178,4,3.678393193,TRUE,149,Satisfied
8533,Female,70,Burgessbury,Gold,2387.115108,9,1.018735684,TRUE,161,Neutral
8534,Female,23,Gabrielaview,Silver,1372.55506,13,2.929021671,TRUE,191,Neutral
8535,Male,48,South Erica,Bronze,4274.742568,5,3.894879536,FALSE,296,Unsatisfied
8536,Female,64,Elizabethmouth,Silver,2552.77272,1,1.851106733,TRUE,16,Unsatisfied
8537,Female,68,Taraland,Gold,126.8101552,4,1.950780829,FALSE,7,Unsatisfied
8538,Female,28,Sabrinachester,Gold,4468.637846,17,1.162683888,TRUE,340,Satisfied
8539,Female,37,West Carolyn,Gold,402.0687291,10,1.319003656,TRUE,90,Satisfied
8540,Female,24,Paulview,Bronze,1743.567308,13,1.56386299,TRUE,283,Neutral
8541,Female,73,Morgantown,Bronze,4949.286714,14,1.043466113,FALSE,132,Neutral
8542,Female,54,Angelastad,Silver,2486.157727,6,3.609265042,FALSE,331,Unsatisfied
8543,Female,52,Amberland,Silver,2781.0856,2,4.4585545,TRUE,280,Unsatisfied
8544,Female,51,Williambury,Gold,4668.91942,5,3.818422881,FALSE,146,Satisfied
8545,Male,25,East Frank,Gold,1366.735326,19,4.653694718,TRUE,31,Unsatisfied
8546,Female,70,North Peterfurt,Bronze,1928.863359,2,1.132768532,FALSE,289,Unsatisfied
8547,Male,76,Daniellefort,Gold,2357.862326,11,2.09187986,FALSE,153,Neutral
8548,Female,40,Destinyburgh,Bronze,4371.337021,11,3.099956989,TRUE,288,Unsatisfied
8549,Male,41,Lawsonview,Gold,1233.052388,3,1.216540607,FALSE,211,Neutral
8550,Female,59,Deanland,Silver,4778.616843,17,3.840006548,TRUE,55,Satisfied
8551,Female,68,Michaelburgh,Bronze,4855.146234,4,3.620391321,TRUE,301,Unsatisfied
8552,Female,79,Lake Annaview,Gold,959.0103933,9,1.877034224,TRUE,211,Unsatisfied
8553,Male,31,South Michaelville,Silver,3239.784649,5,4.384599349,TRUE,165,Unsatisfied
8554,Female,23,South Brittanyburgh,Bronze,2950.125413,7,3.176327574,TRUE,102,Satisfied
8555,Female,68,North Markland,Bronze,2469.352903,18,4.030575541,TRUE,81,Satisfied
8556,Female,79,West Bobbyshire,Bronze,2037.387249,4,4.199913797,TRUE,289,Neutral
8557,Female,25,Karenland,Bronze,4571.351074,18,4.706097198,FALSE,48,Unsatisfied
8558,Female,55,Port Robertfort,Gold,955.081035,1,1.226862246,FALSE,18,Satisfied
8559,Male,60,East Maryshire,Silver,1217.451993,5,2.116931969,FALSE,256,Satisfied
8560,Female,42,Port Julia,Gold,3474.713903,6,4.231741253,TRUE,226,Satisfied
8561,Male,63,Brownville,Silver,2558.136919,18,3.842299745,FALSE,293,Satisfied
8562,Male,26,New Jesse,Gold,4113.038561,19,3.768069492,FALSE,159,Satisfied
8563,Male,77,North Edward,Bronze,3295.397019,17,4.759390968,FALSE,150,Neutral
8564,Female,23,Lesliemouth,Gold,3582.805723,6,3.601219821,FALSE,286,Unsatisfied
8565,Female,19,New Katie,Silver,467.990924,9,1.242641561,TRUE,250,Unsatisfied
8566,Male,30,West Barbarafurt,Silver,4690.667486,11,3.785130076,TRUE,331,Satisfied
8567,Male,56,Langmouth,Silver,3999.411826,11,3.108738628,FALSE,313,Unsatisfied
8568,Female,78,Benjaminton,Gold,251.5653844,5,1.148811867,TRUE,263,Satisfied
8569,Female,25,New Stephaniestad,Silver,193.7015522,7,3.068618802,TRUE,242,Satisfied
8570,Female,77,Nathanton,Gold,3812.236351,17,1.713480303,TRUE,356,Neutral
8571,Female,75,New Angelaton,Silver,4602.945509,16,3.833468201,FALSE,46,Satisfied
8572,Male,47,Stephanieton,Bronze,3623.274047,18,4.780095204,TRUE,108,Satisfied
8573,Female,49,Rayside,Gold,4771.569308,16,3.381586282,FALSE,131,Neutral
8574,Female,67,Stephenside,Gold,4467.480329,14,4.933980001,TRUE,216,Satisfied
8575,Male,79,Reedborough,Bronze,1613.021337,19,4.072202172,TRUE,235,Satisfied
8576,Male,62,Lake Alejandraside,Gold,2162.84929,18,2.287658153,TRUE,142,Neutral
8577,Female,43,Kellychester,Silver,1247.244555,1,2.38732835,TRUE,181,Neutral
8578,Male,50,South Christinaton,Bronze,4702.781104,2,1.031074538,FALSE,104,Neutral
8579,Male,63,Lopezton,Silver,4370.832938,17,2.534729384,FALSE,92,Unsatisfied
8580,Female,26,Port Trevor,Gold,445.4554995,10,3.15339066,FALSE,191,Satisfied
8581,Female,72,West Nancy,Silver,4169.240558,14,2.644076369,FALSE,292,Unsatisfied
8582,Female,39,New Andrew,Gold,3534.392588,16,2.165762631,TRUE,271,Neutral
8583,Male,28,Justintown,Bronze,4632.844325,17,3.106056845,TRUE,259,Unsatisfied
8584,Male,65,South Sherry,Gold,191.5757456,7,2.810928034,TRUE,15,Neutral
8585,Female,55,Nelsonfort,Gold,4060.613361,11,1.785852997,FALSE,256,Unsatisfied
8586,Female,21,Zimmermanburgh,Gold,739.4676718,6,1.739602582,FALSE,214,Neutral
8587,Female,57,Garnerchester,Gold,787.4937705,14,4.675980646,FALSE,240,Unsatisfied
8588,Female,22,Burchhaven,Gold,3269.620452,18,1.231820001,TRUE,82,Satisfied
8589,Male,65,South Danny,Gold,570.4189098,6,4.591147877,FALSE,206,Unsatisfied
8590,Female,68,Lake Cameron,Silver,727.3200826,17,2.294921625,FALSE,277,Neutral
8591,Male,79,Daniellebury,Bronze,4139.444466,4,2.975437989,TRUE,338,Unsatisfied
8592,Female,29,Sandovalmouth,Bronze,1058.44126,14,2.435384631,TRUE,174,Neutral
8593,Male,69,Phillipview,Bronze,1541.911818,13,4.431223918,TRUE,49,Neutral
8594,Female,56,Lake Cynthia,Bronze,2260.038167,17,2.051146505,TRUE,317,Satisfied
8595,Female,56,Jeffreyland,Silver,3043.933442,12,2.731609458,FALSE,38,Neutral
8596,Male,21,Port Heatherstad,Bronze,3986.755912,7,1.461678256,TRUE,356,Unsatisfied
8597,Female,58,East Russellland,Silver,4177.340717,15,4.25963238,FALSE,56,Neutral
8598,Male,57,Powellview,Bronze,621.9662354,12,4.084574855,TRUE,86,Satisfied
8599,Male,40,Jessicaborough,Silver,4835.59118,2,4.162813808,FALSE,37,Unsatisfied
8600,Male,43,Lake Williamport,Gold,3759.575369,14,4.832427183,FALSE,361,Neutral
8601,Female,76,North Melissa,Gold,1823.396578,15,2.86125551,FALSE,2,Neutral
8602,Female,42,Katherineton,Bronze,2831.213982,7,2.045502367,FALSE,322,Satisfied
8603,Female,33,South Kevinbury,Bronze,3144.746109,14,1.386460348,TRUE,112,Neutral
8604,Male,78,Newmanstad,Gold,4988.822269,5,1.221134402,FALSE,81,Unsatisfied
8605,Male,77,Rayberg,Gold,1556.851538,5,2.619921081,TRUE,160,Neutral
8606,Female,30,North Catherinemouth,Gold,1364.214087,6,4.250845939,FALSE,40,Unsatisfied
8607,Male,35,Williamton,Gold,382.7247285,8,3.873372891,TRUE,319,Unsatisfied
8608,Male,50,Mackenziestad,Gold,4895.47441,14,1.07386523,TRUE,341,Unsatisfied
8609,Female,19,Ricestad,Bronze,3769.687475,5,4.388426686,FALSE,168,Satisfied
8610,Female,56,Philipville,Gold,3604.648942,14,4.652045587,TRUE,49,Satisfied
8611,Female,50,Robertfort,Bronze,1709.362986,11,3.584919414,FALSE,14,Neutral
8612,Female,26,Brownhaven,Bronze,3088.242008,17,4.559419053,TRUE,16,Satisfied
8613,Male,38,Tiffanyfurt,Bronze,3603.757603,15,3.643792949,TRUE,270,Neutral
8614,Male,68,New Diana,Silver,416.6824148,6,2.563391895,TRUE,169,Satisfied
8615,Female,40,East Melissaside,Bronze,1589.375026,13,2.007896735,TRUE,232,Satisfied
8616,Female,66,Port Stevenstad,Bronze,627.2076273,19,1.464735884,TRUE,116,Unsatisfied
8617,Male,66,West Jamesville,Gold,2225.373154,7,4.853943674,FALSE,173,Satisfied
8618,Male,48,New Saraport,Gold,2958.586982,2,3.055240035,FALSE,297,Satisfied
8619,Male,22,Garciaside,Bronze,3116.511003,15,1.001575659,FALSE,31,Neutral
8620,Female,19,New Cherylfort,Bronze,4336.154871,9,3.520088457,TRUE,326,Satisfied
8621,Male,37,Wangchester,Bronze,1455.694948,7,4.751010148,TRUE,318,Unsatisfied
8622,Male,42,Smithchester,Silver,1551.200293,6,3.660202371,TRUE,191,Unsatisfied
8623,Female,66,Derektown,Gold,1853.182954,17,1.484931678,FALSE,251,Unsatisfied
8624,Male,24,Reynoldsfurt,Silver,4891.888347,11,1.104348025,TRUE,107,Neutral
8625,Female,19,Lynnberg,Gold,4522.370469,11,3.056574434,TRUE,332,Unsatisfied
8626,Female,76,Ronaldberg,Silver,2817.817281,10,2.046644668,TRUE,44,Neutral
8627,Male,28,South Steven,Silver,4166.295024,15,1.441683431,FALSE,312,Unsatisfied
8628,Male,25,New Justin,Bronze,1958.776026,6,2.391036934,FALSE,151,Unsatisfied
8629,Female,37,New Jaredville,Gold,1710.331345,12,1.275917889,TRUE,75,Unsatisfied
8630,Female,65,Danielleburgh,Gold,55.01997789,12,3.385304594,FALSE,229,Unsatisfied
8631,Male,54,Alexandrabury,Bronze,1169.384415,11,2.591660929,TRUE,166,Unsatisfied
8632,Female,37,North Thomasview,Gold,922.3556163,9,1.792639503,TRUE,114,Neutral
8633,Female,26,New Sarah,Gold,1253.43397,17,3.736478503,FALSE,157,Neutral
8634,Female,41,New Lisa,Silver,1495.514155,8,1.633589335,FALSE,142,Neutral
8635,Female,69,Lisachester,Gold,445.1155693,14,3.9324131,FALSE,267,Unsatisfied
8636,Male,76,Christinaberg,Silver,103.3575957,5,1.217741499,FALSE,218,Satisfied
8637,Female,71,Maryfort,Silver,2707.488347,13,2.880772216,TRUE,312,Neutral
8638,Male,32,New James,Silver,845.964097,18,4.271015621,TRUE,241,Neutral
8639,Male,78,Thomasport,Bronze,385.3194242,15,3.60093086,FALSE,224,Satisfied
8640,Female,62,Evansville,Silver,1643.638906,19,2.687247964,TRUE,293,Satisfied
8641,Female,19,Jennifertown,Silver,2600.396866,12,1.149415309,FALSE,324,Satisfied
8642,Male,63,Christopherchester,Gold,3649.681879,15,2.730690462,FALSE,11,Satisfied
8643,Female,43,Thompsonbury,Bronze,802.0339094,10,2.70286369,TRUE,66,Neutral
8644,Female,32,South Tonymouth,Silver,4831.890748,3,4.672384544,TRUE,156,Neutral
8645,Female,19,Paulamouth,Bronze,2870.359275,19,4.763584242,FALSE,43,Satisfied
8646,Female,48,Port Carlamouth,Bronze,3679.902047,13,1.264519549,FALSE,168,Satisfied
8647,Female,78,Normanmouth,Bronze,4134.140497,4,3.503591068,FALSE,129,Satisfied
8648,Female,21,East Stephanie,Gold,1436.96748,14,3.924886886,FALSE,313,Satisfied
8649,Female,31,Walkerstad,Bronze,3699.387671,14,4.296794667,FALSE,10,Neutral
8650,Female,19,New Scott,Silver,1495.739336,16,2.529796927,TRUE,336,Unsatisfied
8651,Female,42,Brownview,Gold,2217.863393,8,2.030266631,TRUE,23,Satisfied
8652,Male,74,North Sarahberg,Gold,404.5168275,18,2.875437959,TRUE,276,Satisfied
8653,Male,75,Stoutfurt,Gold,2482.882527,12,1.683720546,TRUE,238,Unsatisfied
8654,Male,18,North Nicholas,Gold,2729.818861,17,4.246247019,TRUE,102,Satisfied
8655,Female,69,West Stephanie,Silver,1130.729818,9,4.290324688,TRUE,307,Satisfied
8656,Female,32,Robinsonville,Gold,2061.228143,13,4.687620815,FALSE,175,Neutral
8657,Male,48,South Ginafurt,Bronze,4793.483077,12,4.870594618,TRUE,344,Neutral
8658,Female,60,Rachelhaven,Silver,3391.432643,3,1.456777286,FALSE,89,Unsatisfied
8659,Female,61,Bennettland,Gold,2779.793915,7,2.610914036,TRUE,146,Satisfied
8660,Female,47,Acostaburgh,Bronze,3505.831046,4,1.508701308,TRUE,284,Neutral
8661,Female,56,Rileyton,Silver,4783.666791,16,3.269443911,FALSE,257,Satisfied
8662,Female,62,Ericaton,Gold,1778.639803,5,2.945726712,TRUE,299,Unsatisfied
8663,Female,41,South Victoria,Silver,471.7269115,10,2.773897606,TRUE,74,Neutral
8664,Male,19,Dyerbury,Gold,373.415652,3,3.291264557,TRUE,13,Satisfied
8665,Male,41,Yorkville,Bronze,1981.44711,16,2.745463998,TRUE,274,Neutral
8666,Female,76,North Jose,Silver,3457.805214,14,4.358224941,TRUE,140,Neutral
8667,Male,55,North Paigemouth,Gold,2366.538921,10,2.589492786,FALSE,89,Neutral
8668,Female,47,Lake Matthew,Bronze,4262.836944,15,4.925469645,FALSE,95,Neutral
8669,Female,21,North Adam,Silver,4934.291662,5,3.005002533,FALSE,79,Unsatisfied
8670,Female,44,West Antoniohaven,Bronze,918.8673428,15,1.506627953,FALSE,133,Unsatisfied
8671,Male,41,Richardville,Gold,570.9134442,4,1.507611322,FALSE,201,Satisfied
8672,Female,25,Lake Sheila,Bronze,4394.481563,9,2.044858404,FALSE,357,Unsatisfied
8673,Female,49,New Nathanielville,Bronze,4206.651656,17,1.940073522,TRUE,237,Neutral
8674,Male,46,Thompsonport,Bronze,929.2692298,3,2.607819806,FALSE,37,Satisfied
8675,Male,25,Burchside,Gold,122.9437013,5,1.882646874,TRUE,23,Satisfied
8676,Male,73,South Richardport,Silver,126.5943305,16,4.878672873,TRUE,112,Neutral
8677,Female,20,North Petermouth,Silver,1492.090006,16,1.691008428,TRUE,278,Neutral
8678,Female,46,Acevedohaven,Silver,2196.150827,2,2.903153274,TRUE,247,Unsatisfied
8679,Male,36,Hernandezport,Bronze,4582.298046,19,2.351185565,TRUE,120,Unsatisfied
8680,Male,41,Lawrenceport,Silver,1182.963725,9,2.691401664,TRUE,77,Neutral
8681,Male,55,New Elizabethberg,Silver,4619.36705,11,4.659032029,FALSE,32,Satisfied
8682,Male,40,North Wayneland,Silver,455.2556494,5,4.705774902,FALSE,186,Neutral
8683,Male,78,Port Alexismouth,Bronze,3815.828859,5,1.07102557,TRUE,140,Neutral
8684,Male,48,New Bruceview,Silver,4771.994506,11,1.394798064,TRUE,1,Satisfied
8685,Male,46,West Tarabury,Bronze,206.8695437,4,2.730677547,TRUE,279,Neutral
8686,Female,62,Jacksonchester,Silver,4434.194354,4,4.141609727,FALSE,5,Satisfied
8687,Female,72,Robinsontown,Gold,1241.75469,17,1.689672998,FALSE,253,Neutral
8688,Female,62,New Jeremy,Silver,4588.503359,19,4.686929436,TRUE,125,Satisfied
8689,Female,24,Justinland,Gold,2946.697493,17,1.104503155,FALSE,34,Unsatisfied
8690,Male,73,Howefort,Silver,1157.656697,14,3.670292858,TRUE,82,Satisfied
8691,Male,51,Bowmanberg,Bronze,4098.854232,2,3.839455762,TRUE,223,Unsatisfied
8692,Male,65,North Kimtown,Silver,1560.509963,14,4.725541855,FALSE,359,Unsatisfied
8693,Male,58,New Robertville,Gold,597.1656148,9,1.293531146,TRUE,283,Neutral
8694,Female,55,East Stephenville,Gold,4229.345445,17,1.82864023,FALSE,316,Neutral
8695,Male,48,Christophershire,Gold,3935.169474,11,3.197127746,TRUE,346,Satisfied
8696,Female,70,Port Charles,Gold,2320.439124,11,4.11972833,FALSE,111,Neutral
8697,Female,76,Catherineville,Bronze,3691.793859,14,3.987588872,FALSE,295,Satisfied
8698,Male,28,Byrdside,Bronze,2094.969159,11,2.524567865,FALSE,209,Unsatisfied
8699,Female,21,Smithfort,Silver,1409.169228,10,1.022669277,FALSE,103,Satisfied
8700,Male,49,East Terri,Gold,2732.076551,19,1.526269027,FALSE,121,Satisfied
8701,Male,68,Port Samanthamouth,Bronze,3499.578171,5,4.440361542,TRUE,298,Neutral
8702,Male,18,Blankenshipbury,Gold,4914.829228,11,2.141709799,TRUE,136,Unsatisfied
8703,Female,47,Port Donnaville,Silver,1315.325311,3,4.507977926,FALSE,101,Unsatisfied
8704,Female,22,Lake Shannonville,Gold,2453.368483,14,4.349712315,FALSE,270,Satisfied
8705,Female,74,North Hollyfort,Gold,53.30562817,19,2.753801841,FALSE,112,Unsatisfied
8706,Female,25,Feliciabury,Bronze,2241.008299,18,1.991357256,FALSE,328,Satisfied
8707,Male,76,Port Jeremyport,Gold,4716.72412,6,3.664916945,TRUE,132,Satisfied
8708,Female,30,Monicafurt,Bronze,806.737073,13,1.496466567,FALSE,190,Unsatisfied
8709,Male,74,Spenceland,Bronze,3772.317537,10,1.436138996,FALSE,335,Unsatisfied
8710,Female,36,Nicoleshire,Silver,4159.171468,4,2.490603525,FALSE,318,Satisfied
8711,Female,18,Amyland,Bronze,2429.457871,3,2.697025074,TRUE,126,Neutral
8712,Female,67,Thompsonburgh,Silver,1575.150487,7,2.73374861,TRUE,84,Neutral
8713,Male,35,Craigport,Silver,1400.935565,3,1.073556845,FALSE,177,Satisfied
8714,Female,62,North Chelsea,Gold,419.9606267,12,1.990032455,TRUE,175,Satisfied
8715,Male,53,New Ginachester,Gold,1147.471475,16,3.34846118,TRUE,340,Unsatisfied
8716,Female,28,New Pamburgh,Gold,4918.217436,12,1.2658515,FALSE,54,Unsatisfied
8717,Male,79,Brandonport,Gold,2238.970007,10,3.548087691,TRUE,30,Unsatisfied
8718,Male,61,Jessicahaven,Bronze,135.9645116,10,2.620977384,FALSE,347,Satisfied
8719,Male,35,Port Zacharyburgh,Bronze,3940.69874,17,2.003780438,TRUE,238,Neutral
8720,Female,70,South Mariahburgh,Silver,3133.614318,15,3.382381345,FALSE,18,Satisfied
8721,Male,59,Port Jeffreyside,Bronze,4374.47721,17,3.237499188,TRUE,139,Unsatisfied
8722,Female,63,East Anthony,Silver,364.3504663,1,2.189687824,TRUE,142,Satisfied
8723,Male,27,Morganchester,Gold,4563.610545,12,1.971736191,FALSE,179,Neutral
8724,Female,71,New Allisonview,Silver,1847.508596,3,1.649606873,FALSE,337,Unsatisfied
8725,Female,19,Longchester,Gold,3074.58363,5,3.157586772,TRUE,157,Neutral
8726,Male,49,Port Bruce,Bronze,4752.134627,7,2.233803506,TRUE,68,Unsatisfied
8727,Male,48,South Gabriellehaven,Silver,3955.755023,17,2.170151713,TRUE,278,Neutral
8728,Female,66,South Stevenshire,Silver,793.4611311,2,3.601861736,TRUE,189,Satisfied
8729,Male,43,Ryanside,Bronze,1859.234689,18,2.662331788,FALSE,322,Unsatisfied
8730,Male,22,North Joshua,Bronze,2817.506123,1,2.948460118,FALSE,259,Neutral
8731,Female,24,East Reginahaven,Bronze,4112.764183,15,4.23876788,FALSE,27,Neutral
8732,Female,47,New Carol,Gold,673.089517,13,1.891434559,FALSE,295,Satisfied
8733,Female,20,West Theresa,Silver,4914.444252,2,4.431122717,FALSE,49,Unsatisfied
8734,Male,62,East Erin,Silver,1431.272536,8,2.259024594,TRUE,13,Neutral
8735,Male,57,Christinabury,Silver,2793.293028,19,1.203427031,TRUE,188,Satisfied
8736,Male,44,New Robert,Bronze,4272.860812,15,4.200788007,TRUE,345,Satisfied
8737,Male,63,Elizabethfort,Silver,2527.915267,8,3.962610751,FALSE,147,Neutral
8738,Female,65,East Jonathan,Silver,4480.681838,5,1.058701236,TRUE,311,Satisfied
8739,Female,71,Wallbury,Bronze,2829.6559,2,3.397989869,TRUE,105,Satisfied
8740,Male,21,Lake Austinton,Silver,1922.217707,11,2.023819478,FALSE,271,Neutral
8741,Male,26,Zimmermanmouth,Silver,1126.217905,6,2.27974657,FALSE,9,Unsatisfied
8742,Male,54,East Anthonyshire,Silver,3482.226918,10,3.336031664,TRUE,58,Satisfied
8743,Male,45,Ellenmouth,Gold,4517.208413,8,1.193902302,TRUE,343,Neutral
8744,Female,60,Sergiofort,Gold,4304.393539,4,1.550859587,TRUE,285,Neutral
8745,Female,42,West Sarah,Bronze,166.9081766,3,1.500989226,FALSE,250,Neutral
8746,Female,52,Port Susanfurt,Silver,3834.616159,4,2.048824384,TRUE,148,Satisfied
8747,Female,26,South Bradleyside,Silver,690.4688577,14,4.79860934,FALSE,330,Unsatisfied
8748,Male,44,South Christopher,Silver,3078.306672,10,3.305697319,FALSE,134,Unsatisfied
8749,Female,68,West Robertborough,Bronze,3634.145453,19,1.108627962,TRUE,311,Unsatisfied
8750,Male,39,Matthewfurt,Silver,2696.933506,2,2.823603956,FALSE,342,Neutral
8751,Female,30,North Garrettton,Silver,3755.354538,15,1.900489923,FALSE,53,Neutral
8752,Female,64,Port Tylerfort,Bronze,2148.613247,7,4.898852069,FALSE,173,Satisfied
8753,Male,61,Rodriguezborough,Gold,939.7324386,1,1.442716759,FALSE,36,Unsatisfied
8754,Female,41,North James,Bronze,263.4308909,17,2.717144044,TRUE,54,Neutral
8755,Female,41,West Shawn,Silver,3494.426611,9,2.131064515,FALSE,342,Satisfied
8756,Female,48,North Amandaview,Silver,728.897073,7,2.770428872,FALSE,306,Satisfied
8757,Male,63,Lovemouth,Gold,3820.589902,2,4.980131205,TRUE,266,Unsatisfied
8758,Female,55,Ericmouth,Bronze,4938.73379,10,1.299631834,TRUE,135,Satisfied
8759,Male,40,Mortonstad,Bronze,4209.623891,7,4.109898833,FALSE,62,Satisfied
8760,Female,29,Stevenside,Silver,3326.081212,10,4.184274578,FALSE,37,Unsatisfied
8761,Male,59,Cohenchester,Bronze,2773.430502,9,2.555357761,FALSE,68,Unsatisfied
8762,Male,66,South Charlotteton,Silver,4595.636789,16,4.936040852,TRUE,214,Satisfied
8763,Female,70,Keithview,Gold,689.2703566,6,2.357148418,TRUE,60,Unsatisfied
8764,Female,53,Boylebury,Gold,1636.50364,11,4.400575063,TRUE,224,Satisfied
8765,Female,76,Gregoryside,Gold,281.0227154,16,1.853584711,TRUE,340,Unsatisfied
8766,Female,31,Washingtonchester,Bronze,2238.740935,1,3.171640782,FALSE,294,Unsatisfied
8767,Male,25,Kevinbury,Bronze,2483.751255,12,1.64465534,TRUE,155,Unsatisfied
8768,Female,22,Ashleytown,Bronze,170.1511647,16,1.571395073,TRUE,7,Satisfied
8769,Male,35,West Colleenfurt,Bronze,99.8229911,11,1.924683694,TRUE,188,Satisfied
8770,Male,49,New Samuelmouth,Silver,4977.086284,18,4.926307665,TRUE,93,Unsatisfied
8771,Male,37,Port Ronaldberg,Bronze,82.37657057,3,3.244246257,FALSE,25,Unsatisfied
8772,Male,72,North Eric,Bronze,3811.518694,4,1.518939412,FALSE,114,Neutral
8773,Female,67,Gonzalezland,Gold,2386.250977,17,4.462871473,TRUE,286,Satisfied
8774,Male,60,Burnsborough,Gold,4282.343353,11,4.819126874,TRUE,93,Unsatisfied
8775,Female,60,Port Christinechester,Bronze,125.3817828,6,3.078900624,TRUE,20,Unsatisfied
8776,Female,79,Christopherburgh,Gold,2876.280965,19,1.699126903,TRUE,218,Neutral
8777,Male,47,West Chelsea,Silver,4264.490784,15,4.786950653,TRUE,329,Neutral
8778,Male,65,New Sarahchester,Gold,506.7508457,14,3.332540086,TRUE,363,Neutral
8779,Male,59,Edwardston,Silver,785.8475051,9,1.916554444,TRUE,232,Neutral
8780,Female,20,Walkerfort,Gold,1688.848231,8,3.447124844,TRUE,358,Unsatisfied
8781,Male,38,North William,Silver,921.6552822,17,3.455623576,FALSE,121,Neutral
8782,Male,71,Port Chelseafort,Silver,4329.525788,12,3.832802189,TRUE,127,Neutral
8783,Male,46,Cruzborough,Bronze,2305.9545,1,4.136845815,TRUE,148,Neutral
8784,Female,27,Grayberg,Silver,2346.816289,7,1.004109319,TRUE,78,Satisfied
8785,Male,49,Lake Kevinton,Silver,4009.502778,9,1.827077814,FALSE,119,Unsatisfied
8786,Male,48,Rossview,Bronze,1324.351949,2,4.691004721,TRUE,235,Unsatisfied
8787,Female,79,Richardfurt,Gold,1613.560228,12,1.081381306,FALSE,267,Neutral
8788,Female,26,West Randy,Silver,2430.832232,12,3.688256547,TRUE,1,Satisfied
8789,Male,36,Monroemouth,Bronze,1362.129765,18,1.305646373,FALSE,153,Unsatisfied
8790,Female,72,Castanedafort,Bronze,1244.083303,6,1.663831284,FALSE,17,Unsatisfied
8791,Female,64,South Carolborough,Silver,1536.824611,18,3.548957475,FALSE,169,Neutral
8792,Male,18,Laurenville,Gold,1080.694847,1,4.897887104,FALSE,300,Neutral
8793,Male,66,South Carl,Bronze,4846.388373,4,1.766258198,FALSE,306,Neutral
8794,Male,36,Gentryview,Gold,4709.51986,2,3.620386162,FALSE,296,Unsatisfied
8795,Female,35,Port Michaelhaven,Bronze,267.8215942,13,3.380575109,FALSE,242,Neutral
8796,Male,65,New Andrea,Gold,546.1180289,8,3.288281243,TRUE,176,Satisfied
8797,Female,57,East Ryanmouth,Silver,686.9385012,2,4.244820151,TRUE,335,Neutral
8798,Male,53,Sarahburgh,Bronze,977.6395194,2,1.651303121,FALSE,334,Satisfied
8799,Female,26,Port Jennifer,Gold,2648.535893,5,3.378791454,FALSE,32,Neutral
8800,Female,79,Lake Sarah,Gold,978.3838596,4,3.091230568,TRUE,76,Satisfied
8801,Female,48,Sotoberg,Bronze,1428.82529,10,1.915350525,FALSE,288,Unsatisfied
8802,Female,32,South Rebecca,Silver,3560.636015,6,2.426757581,TRUE,128,Unsatisfied
8803,Male,20,Lake Kimberlyborough,Silver,1472.856113,17,3.744667092,TRUE,183,Unsatisfied
8804,Male,49,South Kristinhaven,Silver,442.2812559,9,2.976708605,TRUE,61,Neutral
